Id,SalePrice
1461,120124.79893214349
1462,150929.95075597445
1463,174439.081340576
1464,190142.49146930446
1465,195079.8870759706
1466,176218.94945469155
1467,177330.76966884325
1468,169419.79450748826
1469,184388.53360986075
1470,123349.88851667129
1471,187616.75284717698
1472,98241.5207782067
1473,97726.05506268935
1474,148160.10940396204
1475,121899.03365470475
1476,358730.5413117977
1477,247690.10532352206
1478,301308.3491786794
1479,286408.60694039485
1480,472763.4627481097
1481,314088.4161296525
1482,212374.68464476962
1483,175178.83264608454
1484,171803.48485518718
1485,188491.32595894363
1486,195704.0471501351
1487,327322.9697714711
1488,236890.49264938763
1489,197036.7727344329
1490,219981.7161877799
1491,191381.6131059131
1492,91849.658680336
1493,186787.8062003272
1494,291360.57137012074
1495,283227.1744092074
1496,231634.58964041408
1497,179261.14194860737
1498,167040.17956716724
1499,159352.20927707496
1500,159777.84589379543
1501,172085.76933934988
1502,155620.39407970704
1503,276329.5692896748
1504,239232.3648912434
1505,222622.45635705136
1506,184160.38013808674
1507,239398.88043074642
1508,192458.0638421153
1509,159645.57542546975
1510,148413.46395378668
1511,152754.57231632128
1512,168776.29286719108
1513,149995.74981926405
1514,148874.58978643504
1515,185588.27274945684
1516,154047.1202461609
1517,157528.55635021016
1518,130608.95250566138
1519,214753.72282307607
1520,132836.23111226346
1521,134248.56673586424
1522,168235.91802671508
1523,113664.69671360572
1524,121815.88063192676
1525,121228.7322123614
1526,119054.67179483295
1527,104319.83344950713
1528,130703.9891782171
1529,146955.75592254585
1530,186036.35165616288
1531,123735.1494679146
1532,100518.51741078439
1533,143418.90966680984
1534,119805.61300930544
1535,139977.72862430965
1536,112798.85571662243
1537,68054.04859509425
1538,152857.08307824587
1539,196030.5604172169
1540,101718.76361580302
1541,140915.33054852503
1542,134611.13848307577
1543,183204.19674179092
1544,84609.34184110176
1545,110345.7149641153
1546,133328.65081811073
1547,133192.09161937822
1548,134844.01601278968
1549,120088.03694656768
1550,138073.4566325487
1551,109176.43361679665
1552,141762.4563097899
1553,141425.67616248032
1554,121844.56942857763
1555,158175.74733044358
1556,91551.16200490673
1557,104357.33461637964
1558,99460.92297180872
1559,89550.1375991847
1560,134786.12525776098
1561,127450.27803930588
1562,130669.23145883295
1563,123661.70572093659
1564,154795.88520344777
1565,148477.39933746663
1566,227879.76904858783
1567,78749.62772000895
1568,227387.63534949487
1569,132696.20625751076
1570,137598.6935818123
1571,118980.8069559905
1572,139363.00651870598
1573,226838.17384996035
1574,118349.2232365252
1575,220984.37645121524
1576,235701.9568993157
1577,194444.6384300096
1578,145137.67517930677
1579,140460.54247262853
1580,192377.68305490844
1581,149300.68595099624
1582,129641.68184496892
1583,300712.3711339679
1584,229116.01069860783
1585,140112.83515177423
1586,74066.62813316786
1587,108986.77684774972
1588,150186.32499457878
1589,96832.7742148777
1590,133358.81478871475
1591,98298.2842803081
1592,113457.8844725742
1593,125292.37615502762
1594,129530.19609951848
1595,112942.74621794093
1596,217335.38383151573
1597,179994.4093663303
1598,205948.16076156363
1599,174464.72647021041
1600,175638.66490137545
1601,72528.39685904999
1602,112627.77571051013
1603,84530.10360006435
1604,268083.8790108333
1605,244780.00520989875
1606,167897.25478913862
1607,170351.81442406902
1608,220173.9074741344
1609,188779.59980787348
1610,157152.78033922327
1611,143353.48683682847
1612,169892.7252263461
1613,168323.60835401062
1614,123734.9596242542
1615,89927.88627850723
1616,80997.98026349093
1617,91346.27963634071
1618,129946.59824215625
1619,140867.19058457576
1620,164776.09631382156
1621,136510.15269516455
1622,148117.6216213943
1623,268196.9903491404
1624,206970.76064266602
1625,122911.90907567818
1626,170819.68858586263
1627,185963.4603227189
1628,274378.86173591064
1629,182048.5173417374
1630,324879.8125950062
1631,217115.79339865924
1632,237916.4514654493
1633,181543.07077781868
1634,186683.03534941332
1635,177321.16747010534
1636,160134.5411805124
1637,187525.07301856644
1638,190438.527489863
1639,183551.5391841869
1640,244171.13057544443
1641,179506.24855067467
1642,233328.12462497473
1643,220838.10749076877
1644,233522.49752950994
1645,192814.60205309547
1646,160573.8716328305
1647,160889.34986905323
1648,135657.92105135982
1649,142314.97714767588
1650,120435.25362220721
1651,123103.84734265968
1652,98524.75706890033
1653,101537.7168266422
1654,150286.72744907124
1655,144639.85063464768
1656,144362.1187443753
1657,150917.5660442878
1658,151559.07635933105
1659,131498.65676962704
1660,152865.14905441727
1661,419275.23076853616
1662,377423.12618665845
1663,364248.95505736425
1664,449399.83058305853
1665,307285.6950111992
1666,322654.944734756
1667,357003.7526033997
1668,336997.14978538465
1669,304183.11941214453
1670,339522.1339994115
1671,262956.96128705004
1672,435837.1913765934
1673,294957.4383017445
1674,248196.21376029807
1675,194591.95479290426
1676,195120.8951218152
1677,213476.41743872332
1678,450396.8373000042
1679,382029.460923524
1680,316037.21490088385
1681,248062.84912155644
1682,312130.66894779855
1683,190819.28591170677
1684,176296.03204574023
1685,175397.8808317035
1686,173730.1738133822
1687,174438.10806499282
1688,188519.97114268344
1689,192333.0819144543
1690,193936.3014128941
1691,185207.41252741878
1692,262644.73919379036
1693,173812.93998741673
1694,184687.32238182402
1695,174934.45350677386
1696,269050.9682978298
1697,178263.18967595848
1698,331000.6314072751
1699,323961.241205534
1700,250632.85210517177
1701,265000.04600700666
1702,241160.00959865254
